image,caption_number,caption,id
2952751562_ff1c138286.jpg,3,Group of people standing in a subway tunnel .,3508
2952751562_ff1c138286.jpg,4,Man with grey hair wearing a suit is waiting in a subway tunnel .,3508
2953015871_cae796b6e7.jpg,0,A black and tan dog rolls on his back in a field .,3509
2953015871_cae796b6e7.jpg,1,A black dog rolling in the green grass .,3509
2953015871_cae796b6e7.jpg,2,A dog rolls on his back .,3509
2953015871_cae796b6e7.jpg,3,A dog rolls on his back in the grass .,3509
2953015871_cae796b6e7.jpg,4,A dog with paws in the air lying on grass,3509
2953861572_d654d9b6f2.jpg,0,a black dog with a blue tag running on a beach,3510
2953861572_d654d9b6f2.jpg,1,A brown dog runs down the sandy beach .,3510
2953861572_d654d9b6f2.jpg,2,A brown dog runs in the sand .,3510
2953861572_d654d9b6f2.jpg,3,Black dog running across sand .,3510
2953861572_d654d9b6f2.jpg,4,The brown dog is running across the sand .,3510
295433203_8185c13e08.jpg,0,A huge brown dog is about to attack a medium sized fluffy dog .,3511
295433203_8185c13e08.jpg,1,A very large brown dog is playing with a smaller curly haired dog .,3511
295433203_8185c13e08.jpg,2,Dogs playing on the dirt path .,3511
295433203_8185c13e08.jpg,3,Two dogs chase one another on a gravel road .,3511
295433203_8185c13e08.jpg,4,Two wet dogs .,3511
2954525375_9d5ca97341.jpg,0,A boy is walking on a floor covered in graffiti .,3512
2954525375_9d5ca97341.jpg,1,A male walks on the graffiti wall .,3512
2954525375_9d5ca97341.jpg,2,A man dances on a colorful wall .,3512
2954525375_9d5ca97341.jpg,3,a man in a white t-shirt and cap is skating along a graffiti covered wall .,3512
2954525375_9d5ca97341.jpg,4,A man wearing a hat is dancing around an area filled with light and graffiti .,3512
2954584849_3c2899f319.jpg,0,a couple of rugby players jumping in the air to get the ball .,3513
2954584849_3c2899f319.jpg,1,A group of men jumping for a ball .,3513
2954584849_3c2899f319.jpg,2,The rugby players are competing for the ball with onlookers nearby .,3513
2954584849_3c2899f319.jpg,3,Three different men grabbing at one soccer ball during a game .,3513
2954584849_3c2899f319.jpg,4,Three men jump up for the ball in a sporting event as a crowd watches .,3513
2955099064_1815b00825.jpg,0,A group of men struggle to catch the ball in the air .,3514
2955099064_1815b00825.jpg,1,Three men react as a football flies overhead .,3514
2955099064_1815b00825.jpg,2,three men with football in air,3514
2955099064_1815b00825.jpg,3,Three men wrestle for a soccer ball .,3514
2955099064_1815b00825.jpg,4,Three rugby players grab for the ball .,3514
2955673642_4279b32097.jpg,0,A car with white smoke trailing behind it on a black topped surface .,3515
2955673642_4279b32097.jpg,1,"A silver car being driven in a parking lot , while crowds watch .",3515
2955673642_4279b32097.jpg,2,A white sports car drives in a paved lot .,3515
2955673642_4279b32097.jpg,3,This white car is driving on a course with orange cones .,3515
2955673642_4279b32097.jpg,4,White car driving in an empty parking lot,3515
2955985301_e4139bc772.jpg,0,A closeup of a girl with curly black hair smiling .,3516
2955985301_e4139bc772.jpg,1,a portrait picture of a girl with brown hair smiling directly at the camera .,3516
2955985301_e4139bc772.jpg,2,A young woman laughing .,3516
2955985301_e4139bc772.jpg,3,A young woman with curly brown hair smiles into the camera .,3516
2955985301_e4139bc772.jpg,4,Brunette woman running tongue over teeth .,3516
2956413620_d59de03a06.jpg,0,A black car on the street behind wire mesh .,3517
2956413620_d59de03a06.jpg,1,A drag racer speeds down a city street in a black race car .,3517
2956413620_d59de03a06.jpg,2,A man wearing a helmet driving a black race car down the street,3517
2956413620_d59de03a06.jpg,3,A person wearing a white helmet races in a black race car .,3517
2956413620_d59de03a06.jpg,4,Someone drives a fast car past old buildings .,3517
2956562716_5aa3f6ef38.jpg,0,Dogs playing in the yard .,3518
2956562716_5aa3f6ef38.jpg,1,Five dogs play in a large fenced yard bordering a group of autumnal trees .,3518
2956562716_5aa3f6ef38.jpg,2,Four dogs are playing in a circle and one black do is walking away .,3518
2956562716_5aa3f6ef38.jpg,3,Four dogs in a circle on the grass in the distance and a black dog on the grass in forefront .,3518
2956562716_5aa3f6ef38.jpg,4,Several dogs of different breeds play in a backyard .,3518
2956895529_ec6275060e.jpg,0,A bicycle gets airborne .,3519
2956895529_ec6275060e.jpg,1,a bicyclist jumping a trick on a bike,3519
2956895529_ec6275060e.jpg,2,A guy is sitting on his bike with one wheel in the air .,3519
2956895529_ec6275060e.jpg,3,"This person is doing a stunt on a bicycle , with one wheel on a ledge and one in the air .",3519
2956895529_ec6275060e.jpg,4,Young man performing bicycle trick on loading dock near dumpsters .,3519
2957071266_1b40ec7d96.jpg,0,a black and a cream dog run through a field in front of a blue house,3520
2957071266_1b40ec7d96.jpg,1,A black dog and a white dog run across a field behind a house .,3520
2957071266_1b40ec7d96.jpg,2,Two dogs running in a field in front of a house .,3520
2957071266_1b40ec7d96.jpg,3,Two dogs together in a field of grass within sight of a beautiful home .,3520
2957071266_1b40ec7d96.jpg,4,Two large dogs are running off together through the field .,3520
295729735_8360f2e64c.jpg,0,A boy and woman sitting on a passenger train,3521
295729735_8360f2e64c.jpg,1,A woman and a boy sitting on a bus .,3521
295729735_8360f2e64c.jpg,2,People sitting on seats by orange pole,3521
295729735_8360f2e64c.jpg,3,Two people in a subway train separated by a seat,3521
295729735_8360f2e64c.jpg,4,Two people ride the train .,3521
2959500257_3621429a37.jpg,0,A girl is riding horseback .,3522
2959500257_3621429a37.jpg,1,A girl rides on a brown horse down a forest path .,3522
2959500257_3621429a37.jpg,2,A little girl is riding a horse in the woods .,3522
2959500257_3621429a37.jpg,3,A view from behind of a girl with a blonde ponytail riding a dark brown horse,3522
2959500257_3621429a37.jpg,4,A young girl rides on a horse through a trail .,3522
2959581023_54402c8d88.jpg,0,a man dives headfirst into the water .,3523
2959581023_54402c8d88.jpg,1,A man in a green swimsuit entering the water headfirst after jumping off a rock .,3523
2959581023_54402c8d88.jpg,2,A man jumps off some rocks into the water .,3523
2959581023_54402c8d88.jpg,3,A person falls into the water near some rocks .,3523
2959581023_54402c8d88.jpg,4,A person is diving into blue water on a rocky shore .,3523
2959737718_31203fddb5.jpg,0,The men are playing soccer while people in the stands watch .,3524
2959737718_31203fddb5.jpg,1,"Three men , from two teams , are in the air colliding and there is a soccer ball above them .",3524
2959737718_31203fddb5.jpg,2,Three soccer players collide in a rush for the ball .,3524
2959737718_31203fddb5.jpg,3,Two soccer teams compete .,3524
2959737718_31203fddb5.jpg,4,two trams of soccer players playing a game on the field,3524
2959941749_fa99097463.jpg,0,A group of hockey players slide along the ice during a game .,3525
2959941749_fa99097463.jpg,1,A group of men playing hockey .,3525
2959941749_fa99097463.jpg,2,A hockey game is being played .,3525
2959941749_fa99097463.jpg,3,A hockey goalie lays on the ice and other players skate past him .,3525
2959941749_fa99097463.jpg,4,two hockey player teams playing a game on the ice,3525
2960033435_c20cc7399a.jpg,0,"A blond woman is throwing a stick for her orange dog , who is leaping to get it .",3526
2960033435_c20cc7399a.jpg,1,A dog jumps in the air with a lady standing near .,3526
2960033435_c20cc7399a.jpg,2,"A woman is holding a stick in the air , while a dog jumps up .",3526
2960033435_c20cc7399a.jpg,3,A woman prepares to throw a stick to a leaping dog .,3526
2960033435_c20cc7399a.jpg,4,A woman with a stick is playing with a dog in a red collar .,3526
2960422620_81889a3764.jpg,0,"A boy running in a park filled with pigeons , watched by his father in the background .",3527
2960422620_81889a3764.jpg,1,"A child runs among pigeons , while a man carrying bags watches .",3527
2960422620_81889a3764.jpg,2,A little boy in blue runs through a flock of pigeons standing on the ground .,3527
2960422620_81889a3764.jpg,3,A man and a boy standing around a bunch of pigeons .,3527
2960422620_81889a3764.jpg,4,Small child running through a flock of pigeons .,3527
2960759328_2d31e4af9b.jpg,0,Men on horses in the rodeo try to rope in a bull .,3528
2960759328_2d31e4af9b.jpg,1,There is a cowboy in a rodeo trying to lasso a calf .,3528
2960759328_2d31e4af9b.jpg,2,Two cowboys on horses chase a young cow with lassos ' .,3528
2960759328_2d31e4af9b.jpg,3,Two cowboys riding horses attempt to rope a small cow .,3528
2960759328_2d31e4af9b.jpg,4,Two men on horses are trying to lasso a bull .,3528
2962977152_9d6958fdd5.jpg,0,A man in a white shirt and blue shorts and a man in a red shirt and white shorts playing soccer .,3529
2962977152_9d6958fdd5.jpg,1,Two men fighting for control of a soccer ball as fans watch,3529
2962977152_9d6958fdd5.jpg,2,Two players hustle during a soccer game .,3529
2962977152_9d6958fdd5.jpg,3,Two soccer players fighting for the ball .,3529
2962977152_9d6958fdd5.jpg,4,Two soccer players rush to kick the ball .,3529
2963573792_dd51b5fbfb.jpg,0,A little girl slides down a green slide with her arms up at a playground .,3530
2963573792_dd51b5fbfb.jpg,1,A little girl sliding down a slide at a playground .,3530
2963573792_dd51b5fbfb.jpg,2,A young girl is sliding down a slide at a playground .,3530
2963573792_dd51b5fbfb.jpg,3,A young girl slides down a green plastic slide on a playground .,3530
2963573792_dd51b5fbfb.jpg,4,The girl is sliding down a green slide .,3530
2963672852_c28043bb2c.jpg,0,A biker jumps an obstacle .,3531
2963672852_c28043bb2c.jpg,1,A man is jumping over a low wall holding a bicycle .,3531
2963672852_c28043bb2c.jpg,2,A man walks over a small sign carrying his bicycle .,3531
2963672852_c28043bb2c.jpg,3,Man carries bike over obstacle,3531
2963672852_c28043bb2c.jpg,4,The biker carries his bike over the obstacle .,3531
2964438493_413667c04a.jpg,0,A tan dog plays with a white dog in a baby pool .,3532
2964438493_413667c04a.jpg,1,Two dogs are playing in a pool .,3532
2964438493_413667c04a.jpg,2,Two dogs are playing outside .,3532
2964438493_413667c04a.jpg,3,Two dogs wrestle in a kiddie pool .,3532
2964438493_413667c04a.jpg,4,Two yellow dogs play in a green plastic pool .,3532
2965604928_435dc93bf7.jpg,0,A dog runs through a field .,3533
2965604928_435dc93bf7.jpg,1,A gray dog is walking through a grassy field .,3533
2965604928_435dc93bf7.jpg,2,A grey dog runs in a grassy field .,3533
2965604928_435dc93bf7.jpg,3,A greyhound is active in a grassy field .,3533
2965604928_435dc93bf7.jpg,4,The skinny dog with the long tail is traveling through the field .,3533
2966190737_ceb6eb4b53.jpg,0,A group of men play croquet .,3534
2966190737_ceb6eb4b53.jpg,1,These people are in uniform at a lacrosse type game .,3534
2966190737_ceb6eb4b53.jpg,2,Three men in white wait to swing at a ball .,3534
2966190737_ceb6eb4b53.jpg,3,Two men dressed in white hit a ball while a third man walks up .,3534
2966190737_ceb6eb4b53.jpg,4,Two men in white are playing a game while a man behind them walks towards them .,3534
2966552760_e65b22cd26.jpg,0,A child in a red shirt is sitting against a wall with a map while eating .,3535
2966552760_e65b22cd26.jpg,1,A little girl eats an apple and sits in front of a map of the world .,3535
2966552760_e65b22cd26.jpg,2,A smiling child sits against a wall on a blanket and eats a snack .,3535
2966552760_e65b22cd26.jpg,3,A young child sits on the floor and leans against a map to eat .,3535
2966552760_e65b22cd26.jpg,4,little girl sitting down eating ice cream,3535
2967549094_d32422eb01.jpg,0,a man inside of a white subway train,3536
2967549094_d32422eb01.jpg,1,A man sits by a window on a train .,3536
2967549094_d32422eb01.jpg,2,A man sits by the window in a train .,3536
2967549094_d32422eb01.jpg,3,A man sits in the window of a train .,3536
2967549094_d32422eb01.jpg,4,"The side of a subway cart , with one man in the window .",3536
2967630001_cdc5560c0b.jpg,0,A dog playing in the ocean on the beach .,3537
2967630001_cdc5560c0b.jpg,1,A dog walking through the water at the ocean .,3537
2967630001_cdc5560c0b.jpg,2,A dog walks along a beach with breaking waves .,3537
2967630001_cdc5560c0b.jpg,3,A dog walks on the shore of a clear blue ocean .,3537
2967630001_cdc5560c0b.jpg,4,The white dog is walking through the water of the incoming tide at the beach .,3537
2968135512_51fbb56e3e.jpg,0,A boy in a white t-shirt does skateboard tricks .,3538
2968135512_51fbb56e3e.jpg,1,"A boy in t-shirt , jeans and knit cap jumps up with his skating board , arms flung out .",3538
2968135512_51fbb56e3e.jpg,2,A man performs a skateboarding trick on a cement monument in a city park .,3538
2968135512_51fbb56e3e.jpg,3,A skateboarder is airborne in a city green space .,3538
2968135512_51fbb56e3e.jpg,4,Young skateboarder doing a trick in the park .,3538
2968182121_b3b491df85.jpg,0,A brown number six race dog is slightly behind a black race dog on a track .,3539
2968182121_b3b491df85.jpg,1,two dogs race across the track .,3539
2968182121_b3b491df85.jpg,2,Two greyhounds race .,3539
2968182121_b3b491df85.jpg,3,two muzzled greyhound dogs running around a track,3539
2968182121_b3b491df85.jpg,4,Two muzzled racing dogs running along track .,3539
2968216482_ede65b20a8.jpg,0,A biker patiently waits as his friend bikes ahead of him .,3540
2968216482_ede65b20a8.jpg,1,A man in a leather outfit prepares to ride a motorcycle .,3540
2968216482_ede65b20a8.jpg,2,One motorcyclist speeds away from a parked motorcyclist along a drag strip .,3540
2968216482_ede65b20a8.jpg,3,Two men on motorcycles are driving down an empty street .,3540
2968216482_ede65b20a8.jpg,4,Two people in black leather ride motorcycles .,3540
2968693931_52d161b8e7.jpg,0,A kid skateboards down railings of a large set of stairs .,3541
2968693931_52d161b8e7.jpg,1,An inline skater is grinding down a long rail .,3541
2968693931_52d161b8e7.jpg,2,A skateboarder in midair above a large staircase and handrail .,3541
2968693931_52d161b8e7.jpg,3,A teenage boy does tricks jumping across a railing .,3541
2968693931_52d161b8e7.jpg,4,Skater rides skateboard down a long stair railing,3541
296873864_4de75de261.jpg,0,A dog carries a stick in its mouth .,3542
296873864_4de75de261.jpg,1,A dog walks through the leaves with a large stick in his mouth .,3542
296873864_4de75de261.jpg,2,A golden dog has a long stick in its mouth .,3542
296873864_4de75de261.jpg,3,A golden retriever is biting a branch in a yard .,3542
296873864_4de75de261.jpg,4,A yellow dog plays with a large stick in the grass .,3542
2968885599_0672a5f016.jpg,0,"A man controlling a dog sled approaches another dog sled team in a narrow , snowy passageway between two sets of trees .",3543
2968885599_0672a5f016.jpg,1,Dogs performing a sled race,3543
2968885599_0672a5f016.jpg,2,Sled and dogs headed towards another group of sled dogs with one loose .,3543
2968885599_0672a5f016.jpg,3,"Two groups of huskies are running in the snow , each group pulling a man .",3543
2968885599_0672a5f016.jpg,4,Two packs of sled dogs meet .,3543
2969380952_9f1eb7f93b.jpg,0,A few men sprint across the grass in competition with one another .,3544
2969380952_9f1eb7f93b.jpg,1,A man in a grey shirt is winning a race in the grass .,3544
2969380952_9f1eb7f93b.jpg,2,A man leads the way in a race .,3544
2969380952_9f1eb7f93b.jpg,3,People running a race and the guy in grey is in the lead .,3544
2969380952_9f1eb7f93b.jpg,4,Two men running outside in a competition .,3544
2970067128_8842ab3603.jpg,0,A person on a bike jumping over a bench in the park .,3545
2970067128_8842ab3603.jpg,1,"A person on a bmx bike , leaping onto a bench .",3545
2970067128_8842ab3603.jpg,2,A person performing tricks on a bicycle in a skate park .,3545
2970067128_8842ab3603.jpg,3,A person riding a bicycle going over a raised platform .,3545
2970067128_8842ab3603.jpg,4,Jumping a bicycle onto a park bench .,3545
2970183443_accd597e0a.jpg,0,A man and a boy watch a dog leap to catch a ball .,3546
2970183443_accd597e0a.jpg,1,A man and a child are standing near a dog who is jumping .,3546
2970183443_accd597e0a.jpg,2,"A man and a small boy watch their small , white dog catch a toy in the air .",3546
2970183443_accd597e0a.jpg,3,A small black brown and white dog catches a football in midair as a man and child look on .,3546
2970183443_accd597e0a.jpg,4,Small white dog with spot on back leaping in air with football in mouth with small boy and man watching .,3546
2970461648_fe14ba0359.jpg,0,A girl riding a scooter near the beach .,3547
2970461648_fe14ba0359.jpg,1,"a young child in a t-shirt on a bike stands in on a road in front of a beach , while others are on the sand near the water in the background .",3547
2970461648_fe14ba0359.jpg,2,The child is riding a vehicle along a gated path next to a beach area .,3547
2970461648_fe14ba0359.jpg,3,The girl rides at the ocean .,3547
2970461648_fe14ba0359.jpg,4,The little child is holding the handles of something .,3547
2971211296_2587c3924d.jpg,0,A boy in football gear running with the football,3548
2971211296_2587c3924d.jpg,1,A child runs with a football .,3548
2971211296_2587c3924d.jpg,2,Child in football uniform running on grass .,3548
2971211296_2587c3924d.jpg,3,The boy in the red jersey runs with the football .,3548
2971211296_2587c3924d.jpg,4,The boy is clutching the football and making a run for a touchdown while looking behind him .,3548
2971298546_dd595cf297.jpg,0,A human figure runs past a flower stand .,3549
2971298546_dd595cf297.jpg,1,A person is running past a large display of plants and flowers .,3549
2971298546_dd595cf297.jpg,2,A person runs by a flower and plant shop .,3549
2971298546_dd595cf297.jpg,3,A runner in black is passing an outdoor florist shop .,3549
2971298546_dd595cf297.jpg,4,A runner is running past an outdoor flower stall .,3549
2971431335_e192613db4.jpg,0,A snowboarder is doing a flip over a mound of snow .,3550
2971431335_e192613db4.jpg,1,A snowboarder is in midair doing a trick .,3550
2971431335_e192613db4.jpg,2,somebody in the air on a board,3550
2971431335_e192613db4.jpg,3,Someone on a rooftop jumping on some sort of a board caught in midair .,3550
2971431335_e192613db4.jpg,4,There is a person on a snowboard up high in the air .,3550
2971478694_79e46ea7e5.jpg,0,A crowd of people in colorful dresses .,3551
2971478694_79e46ea7e5.jpg,1,A crowd of women wearing multiple different colors is entering a stone structure .,3551
2971478694_79e46ea7e5.jpg,2,Many ethnic people in multi-colored robes gather for an event,3551
2971478694_79e46ea7e5.jpg,3,Many women have gathered and are listening to speakers .,3551
2971478694_79e46ea7e5.jpg,4,Many women in colorful saris are entering a stone building .,3551
297169473_d3974e0275.jpg,0,a brown dog is in a grassy field twisting itself around to see underneath itself .,3552
297169473_d3974e0275.jpg,1,Two big brow dogs who look alike wrestle .,3552
297169473_d3974e0275.jpg,2,Two dogs are playing in a grassy field .,3552
297169473_d3974e0275.jpg,3,Two dogs play with each other in the grass .,3552
297169473_d3974e0275.jpg,4,Two grey dogs fight .,3552
297285273_688e44c014.jpg,0,Kids playing on the rocks with a steamboat in the background .,3553
297285273_688e44c014.jpg,1,Kids play on rocks lining the coastline of a location with a nearby ferry .,3553
297285273_688e44c014.jpg,2,Three children are playing on the shoreline with a ferry docked in the background .,3553
297285273_688e44c014.jpg,3,Three children exploring the rocky shoreline near a riverboat .,3553
297285273_688e44c014.jpg,4,Three children playing on rocks near a lake,3553
2972864304_481aeffe50.jpg,0,A child playing in some leaves .,3554
2972864304_481aeffe50.jpg,1,A laughing little girl sits in a pile of leaves and tosses the leaves in the air .,3554
2972864304_481aeffe50.jpg,2,A little girl playing in a pile of leaves outside .,3554
2972864304_481aeffe50.jpg,3,a young child jumping in a pile of leaves,3554
2972864304_481aeffe50.jpg,4,The small child is playing outside in the fallen leaves .,3554
2972929655_04233b5489.jpg,0,The boys draw in the sand with sticks .,3555
2972929655_04233b5489.jpg,1,The children are playing in the sand at a rocky beach .,3555
2972929655_04233b5489.jpg,2,Two men draw in the wet sand of a beach .,3555
2972929655_04233b5489.jpg,3,Two men in black shorts are in the sand on the shoreline .,3555
2972929655_04233b5489.jpg,4,Two men writing in the sand on a rocky beach .,3555
2973269132_252bfd0160.jpg,0,A large wild cat is pursuing a horse across a meadow .,3556
2973269132_252bfd0160.jpg,1,A lioness chases a black animal with horns .,3556
2973269132_252bfd0160.jpg,2,A lioness closes in on its prey .,3556
2973269132_252bfd0160.jpg,3,a lioness is chasing a black bison across a grassy plain .,3556
2973269132_252bfd0160.jpg,4,The lioness attacks a wildebeest on a plain .,3556
2973272684_4d63cbc241.jpg,0,A football player in a gold helmet is running with a football .,3557
2973272684_4d63cbc241.jpg,1,A football player in a purple jersey is running the ball in for a touchdown .,3557
2973272684_4d63cbc241.jpg,2,A football player runs across the field as the referee blows his whistle .,3557
2973272684_4d63cbc241.jpg,3,A football player runs past an official carrying a football .,3557
2973272684_4d63cbc241.jpg,4,The football player runs the ball past the referee .,3557
2973638173_0dc21fd443.jpg,0,A boy does a skateboard trick .,3558
2973638173_0dc21fd443.jpg,1,A man jumps in the air on his skateboard .,3558
2973638173_0dc21fd443.jpg,2,A skateboarder doing a maneuver in the air .,3558
2973638173_0dc21fd443.jpg,3,the skateboarder jumps into the air .,3558
2973638173_0dc21fd443.jpg,4,The young man catches some air while skateboarding .,3558
2974501005_346f74e5d8.jpg,0,A boy does a skateboard jump at a skateboard park .,3559
2974501005_346f74e5d8.jpg,1,A kid doing a trick on his skateboard .,3559
2974501005_346f74e5d8.jpg,2,A young boy is performing tricks with a skateboard at a skate park .,3559
2974501005_346f74e5d8.jpg,3,A young man rides a yellow and black skateboard at the top of a ramp .,3559
2974501005_346f74e5d8.jpg,4,Kid doing skateboard trick with his legs split and board between them .,3559
2974587819_742fb7c338.jpg,0,A group of guys play instruments outside .,3560
2974587819_742fb7c338.jpg,1,A group of men playing brass instruments .,3560
2974587819_742fb7c338.jpg,2,A jazz band plays outside .,3560
2974587819_742fb7c338.jpg,3,Group of men play musical instruments outdoors .,3560
2974587819_742fb7c338.jpg,4,men play saxaphones outside a building .,3560
2975018306_0e8da316f5.jpg,0,A brown dog is licking its nose .,3561
2975018306_0e8da316f5.jpg,1,A brown dog is on the green grass .,3561
2975018306_0e8da316f5.jpg,2,a brown dog licking his nose in the middle of some grass,3561
2975018306_0e8da316f5.jpg,3,A brown dog licks his nose while standing in green grass by the woods .,3561
2975018306_0e8da316f5.jpg,4,A brown dog with his tongue out looks at the camera .,3561
2975073156_7543ed326f.jpg,0,"young , boys one boy is hitting another boy while the third boy smiles in the background",3562
2975073156_7543ed326f.jpg,1,Two boys fighting in a dirt paved parking lot with another boy watching .,3562
2975073156_7543ed326f.jpg,2,Two boys in blue shirts are in front of a grey car .,3562
2975073156_7543ed326f.jpg,3,Two boys in blue shirts fighting behind a grey car and two other children .,3562
2975073156_7543ed326f.jpg,4,two boys in blue shirts fighting in a parking lot,3562
2975118353_5af5a5df54.jpg,0,A man is performing a jump on his snowboard .,3563
2975118353_5af5a5df54.jpg,1,A snowboarder glides through the air .,3563
2975118353_5af5a5df54.jpg,2,a snowboarder jumps into the air .,3563
2975118353_5af5a5df54.jpg,3,A snowboarder launches into the air over white snow,3563
2975118353_5af5a5df54.jpg,4,A snowboarder suspended in the air,3563
2975253472_0f0c2dea70.jpg,0,A soccer player in red runs in front of one in blue .,3564
2975253472_0f0c2dea70.jpg,1,Men play in a soccer game .,3564
2975253472_0f0c2dea70.jpg,2,"One man in a red shirt is falling , while another man in a blue shirt watches during a soccer game .",3564
2975253472_0f0c2dea70.jpg,3,Two men are playing soccer on a grassy field .,3564
2975253472_0f0c2dea70.jpg,4,"Two men playing a game , running on a field .",3564
2975807155_5a8610c297.jpg,0,A man dressed as Batman running in a race .,3565
2975807155_5a8610c297.jpg,1,A man in a batman costume and a number on his chest is running with others down a street .,3565
2975807155_5a8610c297.jpg,2,A man in a batman costume is running a race .,3565
2975807155_5a8610c297.jpg,3,A man in a batman suit running .,3565
2975807155_5a8610c297.jpg,4,The runner dons a batman uniform for the race,3565
2976155358_b4dd4407cf.jpg,0,A female kicking a soccer ball while in front of a soccer goal .,3566
2976155358_b4dd4407cf.jpg,1,A goalie in a red uniform kicks at the soccer ball to protect the goal .,3566
2976155358_b4dd4407cf.jpg,2,A soccer player in a red uniform just kicked a ball .,3566
2976155358_b4dd4407cf.jpg,3,A young woman wearing a red shirt stands in a soccer goal and kicks a ball .,3566
2976155358_b4dd4407cf.jpg,4,The young ladie takes a goalie kick during a soccer match .,3566
2976350388_3984e3193d.jpg,0,A bicycler jumping over a barrier with his bike .,3567
2976350388_3984e3193d.jpg,1,A cyclist carries his bicycle while jumping over a hurdle .,3567
2976350388_3984e3193d.jpg,2,A man doing tricks with his bicycle .,3567
2976350388_3984e3193d.jpg,3,a man jumps across an obstacle carrying his bike,3567
2976350388_3984e3193d.jpg,4,"The man is jumping through the air , while holding a bicycle .",3567
2976537455_f3988c2d46.jpg,0,A hockey player in red untangles from a player in white as he goes for the puck .,3568
2976537455_f3988c2d46.jpg,1,Two hockey players almost fall on the ice during a scuffle .,3568
2976537455_f3988c2d46.jpg,2,Two hockey players compete on the ice .,3568
2976537455_f3988c2d46.jpg,3,Two hockey players fighting on the ice .,3568
2976537455_f3988c2d46.jpg,4,Two hockey players in a struggle on the ice .,3568
2976684095_ce7ccfd423.jpg,0,A boy turning a somersault in his yard .,3569
2976684095_ce7ccfd423.jpg,1,A child does cartwheels in the yard .,3569
2976684095_ce7ccfd423.jpg,2,A child performing a cartwheel in a yard .,3569
2976684095_ce7ccfd423.jpg,3,A kid does a tumbling move over a leaf-covered lawn near sundown .,3569
2976684095_ce7ccfd423.jpg,4,A little boy is attempting to do a cartwheel .,3569
2976946039_fb9147908d.jpg,0,A group of people surf on a very large wave .,3570
2976946039_fb9147908d.jpg,1,a group of surfers catching a wave,3570
2976946039_fb9147908d.jpg,2,People surfing and attempting to surf in the ocean on a big wave .,3570
2976946039_fb9147908d.jpg,3,Several people are surfing on a wave in the sea .,3570
2976946039_fb9147908d.jpg,4,Surfers on a huge ocean wave at sunset .,3570
297724467_e8918a6f90.jpg,0,A brown dog standing on a beach next to a blue Frisbee .,3571
297724467_e8918a6f90.jpg,1,A dog shaking itself dry next to a blue Frisbee near to a body of water .,3571
297724467_e8918a6f90.jpg,2,A dog shaking off water after playing in the water with a Frisbee .,3571
297724467_e8918a6f90.jpg,3,The brown dog is shaking itself off .,3571
297724467_e8918a6f90.jpg,4,Wet dog shaking off water on beach,3571
2977246776_b14be8290d.jpg,0,"A little girl swings , a woman stands behind her .",3572
2977246776_b14be8290d.jpg,1,a mom pushes her little girl on the swing .,3572
2977246776_b14be8290d.jpg,2,A small child shows excitement on a swing set at the park,3572
2977246776_b14be8290d.jpg,3,The girl is being pushed on the swing by the woman .,3572
2977246776_b14be8290d.jpg,4,Woman stands behind young girl on swing set,3572
2977379863_2e8d7a104e.jpg,0,A blonde girl in a black cape stands with other children in costumes .,3573
2977379863_2e8d7a104e.jpg,1,A girl in a black cape with a group of other children,3573
2977379863_2e8d7a104e.jpg,2,A girl in a cape along with other costumed children,3573
2977379863_2e8d7a104e.jpg,3,A group of children dressed for halloween stand in line with the exception of one girl .,3573
2977379863_2e8d7a104e.jpg,4,Children in costumes standing in line .,3573
2978024878_a45b282bf4.jpg,0,Muzzled white dogs running .,3574
2978024878_a45b282bf4.jpg,1,Two small white dogs wearing muzzles jumping over a small item .,3574
2978024878_a45b282bf4.jpg,2,Two white dogs wearing muzzles jump over a white board .,3574
2978024878_a45b282bf4.jpg,3,Two white dogs wearing muzzles play in the grass .,3574
2978024878_a45b282bf4.jpg,4,Two white dogs with muzzles are jumping over a small barrier in a race,3574
2978236380_fb24c43f1e.jpg,0,A man playing guitar sings into a microphone .,3575
2978236380_fb24c43f1e.jpg,1,A man plays guitar and sings into a microphone .,3575
2978236380_fb24c43f1e.jpg,2,An older man is playing a guitar and singing into a microphone .,3575
2978236380_fb24c43f1e.jpg,3,Hawaiian man singing into a red microphone .,3575
2978236380_fb24c43f1e.jpg,4,The Hawaiian singer belts out a tune .,3575
2978271431_f6a7f19825.jpg,0,a few different small cars racing around a track in the rain,3576
2978271431_f6a7f19825.jpg,1,A white car with headlights on .,3576
2978271431_f6a7f19825.jpg,2,Race cars at night in the rain .,3576
2978271431_f6a7f19825.jpg,3,Race cars driving through rain on a racetrack at night .,3576
2978271431_f6a7f19825.jpg,4,"The cars are on a track , in the rain , at night .",3576
2978394277_4572967b97.jpg,0,a boy wearing orange jumps from haystacks .,3577
2978394277_4572967b97.jpg,1,A child in an orange shirt jumps off bales of hay while other children watch .,3577
2978394277_4572967b97.jpg,2,A kid jumps off a haystack while other kids watch .,3577
2978394277_4572967b97.jpg,3,The boy in the orange t-shirt is leaping of a pile of hay bales as other children stand and watch .,3577
2978394277_4572967b97.jpg,4,The boy wearing a red sweatshirt is jumping off a pile of hay .,3577
2978409165_acc4f29a40.jpg,0,A man in a blue bodysuit surfing .,3578
2978409165_acc4f29a40.jpg,1,A man in a blue wetsuit rides a wave on a white surfboard .,3578
